Instrument,Company Common Name,Date,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score Grade,ESG Combined Score Grade,Environmental Pillar Score Grade,Social Pillar Score Grade,Governance Pillar Score Grade,Price Close,Earnings Per Share - Mean,P/E (Daily Time Series Ratio),Debt - Long-Term - Total,Company Market Cap,TRBC Economic Sector Name
VOD.L,,2022-03-31 00:00:00+00:00,86.9401185924869,78.2493591137688,87.149771210518,93.1825642200084,A,B+,A-,A,A+,67.4,0.07953,8.3256289744386,58.131,17.141320303106,
VOD.L,,2021-03-31 00:00:00+00:00,88.9076578171299,83.071456475779,91.9662900989922,87.2478218802085,A,B,A-,A+,A,66.94,0.07953,8.30953763815204,59.272,17.0296799618334,
VOD.L,,2020-03-31 00:00:00+00:00,83.5482905005668,83.6918189622325,82.1259700487376,86.2907946972361,A,C+,A,A-,A,66.18,0.07953,8.21790269516447,62.949,16.8420709659546,
VOD.L,,2019-03-31 00:00:00+00:00,81.3064289008354,80.0641882669168,85.3663560612748,74.1164039150696,A-,C+,A-,A,B+,66.54,0.07953,8.28662169706647,48.941,16.9398751658238,
VOD.L,,2018-03-31 00:00:00+00:00,80.3797780865205,73.0061307764535,84.7077694046492,77.3528806584362,A-,B-,B+,A,A-,66.66,0.07953,8.32451799935193,32.896,16.9762910657802,
VOD.L,,2017-03-31 00:00:00+00:00,84.2446895541829,71.8007073602049,86.1458918336074,89.972109109165,A,C+,B+,A,A,67.6,0.07953,8.50040513676438,34.456,17.221933708772,
VOD.L,,2016-03-31 00:00:00+00:00,80.753264728778,69.7555827349483,84.829577578385,81.0095490423359,A-,C+,B+,A,A-,68.0,0.0794,8.53874473388379,36.993,17.33023064196,
VOD.L,,2015-03-31 00:00:00+00:00,88.0971756788318,71.6493302402155,92.6206662699336,91.635078829617,A,C+,B+,A+,A,68.62,0.0794,8.617864481971,31.039,17.491317352168,
NWG.L,NatWest Group PLC,2023-12-31 00:00:00+00:00,83.5065502824049,94.028976032196,81.2748713535192,82.9353145372958,A,C+,A+,A-,A-,407.3,0.4970188,7.91534679441087,46.073,32.8084442503239,Financials
NWG.L,,2022-12-31 00:00:00+00:00,79.6074061001492,75.5381927642893,81.8092568705707,84.9356130004962,A-,A-,A-,A-,A,405.2,0.4970188,7.87453602036652,46.668,32.5695170974021,
NWG.L,,2021-12-31 00:00:00+00:00,79.6179457707927,80.0926385564374,86.3113000722204,77.2625494207092,A-,C+,A-,A,A-,385.9,0.4970188,7.49946557319704,43.516,31.081988580956,
NWG.L,,2020-12-31 00:00:00+00:00,82.1189504370942,81.1298129628338,90.6299363728447,78.6935286614843,A-,B-,A-,A,A-,381.7,0.4970188,7.41784402510835,45.584,30.743703139028,
NWG.L,,2019-12-31 00:00:00+00:00,78.6012105585794,83.2835917497504,90.1608414326346,68.6180540800861,A-,C+,A-,A,B+,374.4,0.4968625,7.27597800104942,46.016,30.155730823296,
NWG.L,,2018-12-31 00:00:00+00:00,81.1254000681611,85.3095467609337,90.1365369037976,75.3846801346802,A-,C+,A,A,A-,385.0,0.4968625,7.48197524146375,42.873,31.0094988434,
NWG.L,,2017-12-31 00:00:00+00:00,83.5132961469278,82.8913527154712,90.7909156008773,81.7842732563545,A,C+,A-,A,A-,392.6,0.496875,7.62967137610044,32.958,31.621634404984,
NWG.L,,2016-12-31 00:00:00+00:00,79.5989656768405,80.7680239273101,83.4264810623232,81.493486780372,A-,C+,A-,A,A-,395.2,0.4969733,7.68019900110773,38.91,31.831049202368,
NWG.L,,2015-12-31 00:00:00+00:00,74.9095330674125,78.4653490280097,75.1955172216278,79.6402859235827,B+,C+,A-,A-,A-,409.7,0.4969733,7.96198767903298,40.916,32.998939418548,
NWG.L,,2014-12-31 00:00:00+00:00,70.6161082025498,76.9862235052909,75.3224595306832,66.9551527029234,B+,C,A-,A-,B+,403.0,0.4969733,7.83178187612959,59.074,32.45929359452,
TW.L,Taylor Wimpey PLC,2023-12-31 00:00:00+00:00,70.0072392312572,56.9204443589551,72.1513319397223,83.6609939886547,B+,C+,B-,B+,A,111.05,0.0819639,15.9669302659957,0.118,3.93154086381502,Consumer Cyclicals
TW.L,,2022-12-31 00:00:00+00:00,74.1584485964378,58.1979007825957,77.8960749214327,89.0515461786073,B+,B+,B-,A-,A,114.35,0.0819311,16.4414090582315,0.0197,4.03971806001221,
TW.L,,2021-12-31 00:00:00+00:00,74.4823069794422,57.840787912317,78.4291369929667,89.7076895202912,B+,B-,B-,A-,A,109.1,0.0819311,15.68655643422,0.1044,3.85746157530339,
TW.L,,2020-12-31 00:00:00+00:00,72.7321517146587,57.1666685654153,80.7330312273131,80.4325685721834,B+,B,B-,A-,A-,108.35,0.0819311,15.5787203450755,0.1117,3.83688708316627,
TW.L,,2019-12-31 00:00:00+00:00,77.3828313726179,77.5492887970636,82.9339611673061,68.4696667091602,A-,A-,A-,A-,B+,109.35,0.0819311,15.7225017972682,0.105,3.871023515775,
TW.L,,2018-12-31 00:00:00+00:00,78.0184851011133,83.566103948622,75.2675693101225,75.1163486719043,A-,A-,A,A-,A-,111.55,0.0819311,16.038820992092,0.1093,3.948904190075,
TW.L,,2017-12-31 00:00:00+00:00,67.7307329853807,85.7186201776366,50.1337530498982,71.9150815343709,B+,B+,A,B-,B+,110.25,0.0821922,15.8519051042416,0.0887,3.902883791625,
TW.L,,2016-12-31 00:00:00+00:00,60.3833123567227,82.5368339487773,49.2648030247744,49.0027322404372,B,B,A-,C+,C+,114.6,0.0821922,16.4773544212797,0.0855,4.0568751249,
TW.L,,2015-12-31 00:00:00+00:00,59.4701082846779,78.9599121076854,44.7295407093839,57.2269191827289,B,B,A-,C+,B-,119.95,0.0821922,17.2465851905104,0.1,4.246266764675,
TW.L,,2014-12-31 00:00:00+00:00,53.0200134267554,76.1358150893035,47.2140226794482,32.0655234362241,B-,B-,A-,C+,C-,118.85,0.0825922,17.0884255930985,0.1,4.207326427525,
GSK.L,GSK plc,2023-12-31 00:00:00+00:00,89.343779188417,80.8574994919409,96.8153387369624,83.7227161120989,A,B,A-,A+,A,1348.5,1.5529039,22.1319547021172,15.205,55.9019021127487,Healthcare
GSK.L,,2022-12-31 00:00:00+00:00,91.2921036915313,84.8555596815976,97.3609202190137,86.9427268216344,A,B+,A,A+,A,1327.5,1.5529039,21.7872968980798,17.035,55.026634986225,
GSK.L,,2021-12-31 00:00:00+00:00,94.5642256751317,86.2265370873994,96.6231141523819,97.601636192912,A+,B+,A,A+,A+,1293.5,1.5529039,21.2292795010668,20.572,53.617289909365,
GSK.L,,2020-12-31 00:00:00+00:00,93.4943800667248,83.9000298369528,96.5642445166813,95.5540013052204,A+,B-,A,A+,A+,1331.0,1.5552389,21.8447398654194,23.425,55.17171462649,
GSK.L,,2019-12-31 00:00:00+00:00,90.6455054152117,81.2065683008092,96.7813139377469,88.3977676737631,A,B-,A-,A+,A,1349.5,1.5552389,22.1483669784999,23.59,55.938564153605,
GSK.L,,2018-12-31 00:00:00+00:00,88.6062369886299,80.0701795350768,95.6421728756446,84.3511971567527,A,A,A-,A+,A,1349.5,1.5501818,22.1483669784999,20.271,55.938564153605,
GSK.L,,2017-12-31 00:00:00+00:00,85.8319884446869,79.4024157660521,94.9955291310119,76.8526059389004,A,A,A-,A+,A-,1360.0,1.5501818,22.3206958805186,14.264,56.3738030744,
GSK.L,,2016-12-31 00:00:00+00:00,89.3789238848193,79.102582810448,93.7839298688656,90.3318706187559,A,B,A-,A+,A,1357.5,1.5501818,22.2796651895618,14.661,56.270174759925,
GSK.L,,2015-12-31 00:00:00+00:00,84.9472248254317,79.1375730193501,86.5378368698829,86.8305548167952,A,A-,A-,A,A,1349.5,1.5501818,22.1483669784999,15.324,55.938564153605,
GSK.L,,2014-12-31 00:00:00+00:00,81.6709499753515,71.8430275899316,82.1505053861685,88.1614241384942,A-,C+,B+,A-,A,1340.0,1.5501818,21.992450352864,15.841,55.5447765586,
LGEN.L,Legal & General Group PLC,2023-12-31 00:00:00+00:00,78.8735321039752,89.6377837849489,67.9778590985757,83.9474218948438,A-,A-,A,B+,A,232.5,0.18016,557.553956834533,5.832,13.7028166223958,Financials
LGEN.L,,2022-12-31 00:00:00+00:00,78.1878937327497,87.6628984781398,62.6401274458772,87.7160626359785,A-,A-,A,B,A,232.6,0.18016,557.79376498801,5.366,13.6794064839045,
LGEN.L,,2021-12-31 00:00:00+00:00,78.456453977714,87.2924676703717,63.725550059869,90.4877905757273,A-,B+,A,B,A,223.8,0.18016,536.690647482014,5.188,13.1728454882874,
LGEN.L,,2020-12-31 00:00:00+00:00,79.1065117568845,87.584096359488,64.7905157103112,91.0294007008998,A-,A-,A,B,A,221.3,0.18016,530.695443645084,5.509,13.0459038730158,
LGEN.L,,2019-12-31 00:00:00+00:00,77.9762353346731,85.5245914276904,65.3438545320594,89.5040722956416,A-,A-,A,B,A,219.3,0.18016,525.89928057554,4.927,13.0296465928331,
LGEN.L,,2018-12-31 00:00:00+00:00,69.7247396157221,80.8431023915009,74.5966703007725,65.8061167227834,B+,B+,A-,B+,B,223.5,0.1801671,535.971223021583,4.296,13.233292129424,
LGEN.L,,2017-12-31 00:00:00+00:00,74.9696772622235,90.7186359028302,65.4289854433569,80.6163886874547,B+,B+,A,B,A-,221.4,0.1801671,530.935251798561,3.543,13.1646738292231,
LGEN.L,,2016-12-31 00:00:00+00:00,76.0902296294276,91.0985207828256,73.4508407891236,77.4034056411106,A-,A-,A,B+,A-,230.2,0.1840243,552.038369304557,3.099,13.566099528978,
LGEN.L,,2015-12-31 00:00:00+00:00,72.5772283726425,80.7678697806086,74.4695785025932,77.4250313778736,B+,B+,A-,B+,A-,230.5,0.1840243,552.757793764988,3.484,13.583779067895,
LGEN.L,,2014-12-31 00:00:00+00:00,71.3043923170804,81.2319668392719,68.6343885501319,79.5624367140291,B+,B+,A-,B+,A-,229.0,0.1840243,549.16067146283,3.472,13.49538137331,
REL.L,RELX PLC,2023-12-31 00:00:00+00:00,83.1400803447235,78.5132003787479,77.5754507538858,89.3500127000254,A-,B,A-,A-,A,3902.0,1.204506,38.9732321214543,5.184,72.5758419026773,Technology
REL.L,,2022-12-31 00:00:00+00:00,81.4138567499814,78.5598071233269,78.3617848381132,84.9305316996832,A-,A-,A-,A-,A,3829.0,1.204506,38.2441070715142,5.86,71.21196584334,
REL.L,,2021-12-31 00:00:00+00:00,86.4664537553525,78.4163553862921,79.274285122421,95.1074193274348,A,A,A-,A-,A+,3763.0,1.2041193,37.5848981222533,5.935,69.98992689149,
REL.L,,2020-12-31 00:00:00+00:00,86.9977813282069,78.7867213998225,79.6298380825499,95.8807000600122,A,A,A-,A-,A+,3765.0,1.2064793,37.6048741510188,6.276,70.03265351835,
REL.L,,2019-12-31 00:00:00+00:00,83.9668200502699,78.828579780879,80.2481696361657,88.7104633210102,A,A,A-,A-,A,3811.0,1.2064793,38.0643228126248,4.354,70.893445331,
REL.L,,2018-12-31 00:00:00+00:00,84.3464435226506,78.1242818300863,78.798206310665,90.9907407407407,A,A,A-,A-,A,3806.0,1.206546,38.0143827407111,4.973,70.80567062976,
REL.L,,2017-12-31 00:00:00+00:00,84.6510150213969,78.5280323108305,78.7754935890539,91.5473866235288,A,A,A-,A-,A,3775.0,1.206546,37.7047542948462,4.491,70.2340931195,
REL.L,,2016-12-31 00:00:00+00:00,86.1503117616541,82.0937166844349,82.3464728578192,93.8503891372744,A,A,A-,A-,A+,3699.0,1.2052093,36.9456652017579,4.087,68.82566292468,
REL.L,,2015-12-31 00:00:00+00:00,84.6181927198687,82.8037590215351,81.8366260644069,89.6613755873145,A,A,A-,A-,A,3666.0,1.2052093,36.6160607271275,3.278,68.21701404102,
REL.L,,2014-12-31 00:00:00+00:00,79.2564043925324,71.081573655103,80.4418982194082,83.4639882410583,A-,A-,B+,A-,A,3650.0,1.2052093,36.4562524970036,3.149,67.9247578915,
RTO.L,Rentokil Initial PLC,2023-12-31 00:00:00+00:00,81.0949359917866,73.9213977014575,82.098323134189,84.8343070019474,A-,C+,B+,A-,A,383.9,0.2097394,24.743796326136,3.471,9.69253900763028,Industrials
RTO.L,,2022-12-31 00:00:00+00:00,78.2671714282689,76.4478921747795,86.7225771784539,68.7365373360307,A-,A-,A-,A,B+,380.9,0.2097519,24.5504350628424,3.906,9.59623939929542,
RTO.L,,2021-12-31 00:00:00+00:00,73.505897521112,77.9487377701663,85.9660829734255,54.5839563782129,B+,B+,A-,A,B-,377.5,0.2097519,24.3312922977764,1.3953,9.51851126720496,
RTO.L,,2020-12-31 00:00:00+00:00,63.9471684034763,70.9399549293401,74.5920303902641,45.450449741143,B,B,B+,B+,C+,382.6,0.2097269,24.6600064453754,1.4794,9.66207229489895,
RTO.L,,2019-12-31 00:00:00+00:00,70.6644563405569,72.5765372461982,76.1514207478688,62.4204592133033,B+,B+,B+,A-,B,377.7,0.2097269,24.3441830486626,1.204,9.61332326099554,
RTO.L,,2018-12-31 00:00:00+00:00,68.7698885511778,67.8509837670008,76.9621565955752,59.0823980546203,B+,C+,B+,A-,B,387.5,0.2097269,24.9758298420883,0.7441,9.82866733372818,
RTO.L,,2017-12-31 00:00:00+00:00,69.8565083543933,72.12131079553,82.4222205430651,52.6899834514048,B+,B+,B+,A-,B-,384.8,0.2097269,24.8018047051241,1.1669,9.80167068366894,
RTO.L,,2016-12-31 00:00:00+00:00,59.0859282282455,59.3092017590618,70.5987353783208,44.218827620467,B,B,B,B+,C+,389.7,0.2097269,25.1176281018369,1.2604,9.838131931845,
RTO.L,,2015-12-31 00:00:00+00:00,62.8387936055352,58.7523839505371,73.6722788440016,52.0753488892933,B,B,B,B+,B-,391.4,0.2097269,25.22719948437,0.8654,9.88104910989,
RTO.L,,2014-12-31 00:00:00+00:00,63.3038764229214,53.181336637219,67.0482039208894,65.8522946268169,B,B,B-,B+,B,395.8,0.2097269,25.5107960038672,0.9761,9.99212886483,
PRU.L,Prudential PLC,2023-12-31 00:00:00+00:00,80.7739475310753,76.6957107925236,77.418456319666,86.234357802049,A-,A-,A-,A-,A,624.8,0.75982,24.0022108648483,3.22021539,16.5553640023014,Financials
PRU.L,,2022-12-31 00:00:00+00:00,75.2471793917377,77.402107122579,78.1043408795587,71.0367364530453,A-,A-,A-,A-,B+,612.6,0.75942,23.5335377333644,3.78192375,16.230709199388,
PRU.L,,2021-12-31 00:00:00+00:00,77.1458571806493,80.8484357509281,68.7039244921713,85.0482084499546,A-,B+,A-,B+,A,603.2,0.76809,23.1248765793096,3.43926495,15.985277360416,
PRU.L,,2020-12-31 00:00:00+00:00,65.531129564111,64.5986758339699,61.1970896242314,81.3518216222174,B,B,B,B,A-,595.2,0.76809,22.790342350741,6.16837458,15.782199029376,
PRU.L,,2019-12-31 00:00:00+00:00,62.5709558227491,69.1985559603075,64.8502297939168,68.6189889375204,B,B-,B+,B,B+,602.6,0.76809,23.0812930187845,5.6746008,15.990662049334,
PRU.L,,2018-12-31 00:00:00+00:00,64.7252415317247,70.9219147979108,73.8126659733552,63.4376169098391,B,B,B+,B+,B,620.8,0.76809,23.9732569544955,12.02001592,16.475152506432,
PRU.L,,2017-12-31 00:00:00+00:00,63.4919832721562,76.5440206510509,73.5235233144527,59.6138971012067,B,B,A-,B+,B,615.0,0.76809,23.8611373433385,11.787,16.3295072076,
PRU.L,,2016-12-31 00:00:00+00:00,63.0074422733844,80.0365111561866,67.9495456854224,63.2788265165314,B,B,A-,B+,B,634.2,0.78081,24.8270471830547,8.423,16.845495316734,
PRU.L,,2015-12-31 00:00:00+00:00,57.4498024967885,78.7280031003592,60.7872573265393,57.6289292329801,B-,B-,A-,B,B-,637.0,0.78081,25.0246805224161,6.873,16.92416811449,
PRU.L,,2014-12-31 00:00:00+00:00,60.5669409918769,79.2600089968511,51.9695251909301,73.9527029234036,B,B,A-,B-,B+,625.0,0.78081,24.3629675518055,5.512,16.6095118,
LLOY.L,Lloyds Banking Group PLC,2023-12-31 00:00:00+00:00,86.1296922749407,97.3949972172341,82.7764129554339,86.8066209465752,A,C+,A+,A-,A,57.26,0.0694994,8.16367265469062,87.142,34.7122755327674,Financials
LLOY.L,,2022-12-31 00:00:00+00:00,84.5276972985573,97.6562878681121,82.3620549248025,82.8685016603687,A,B-,A+,A-,A-,57.12,0.06947,8.1437125748503,85.633,34.5533846917606,
LLOY.L,,2021-12-31 00:00:00+00:00,81.3738598286985,95.2598630425396,81.039082082902,79.775959451525,A-,B,A+,A-,A-,53.62,0.06947,7.64471057884232,84.66,32.4631887842778,
LLOY.L,,2020-12-31 00:00:00+00:00,83.7599027748914,93.8774786713775,82.8109304384244,84.5820670421362,A,B,A+,A-,A,53.18,0.0694406,7.58197889934417,74.484,32.2467496049151,
LLOY.L,,2019-12-31 00:00:00+00:00,79.3432072122306,94.8921273105451,80.9290918940965,73.7533676114393,A-,C+,A+,A-,B+,52.88,0.0694406,7.53920729968634,82.394,32.0542764590648,
LLOY.L,,2018-12-31 00:00:00+00:00,74.006882196702,94.6924564126557,81.4808504165582,58.293771043771,B+,C+,A+,A-,B-,53.9,0.0694406,7.68463073852296,83.015,32.672569991369,
LLOY.L,,2017-12-31 00:00:00+00:00,80.2865675133576,94.4940757607407,83.6106406962817,72.5043230880794,A-,C+,A+,A,B+,53.86,0.0694229,7.67892785856858,67.911,32.6483231861806,
LLOY.L,,2016-12-31 00:00:00+00:00,79.397079670166,93.973442288049,82.6804884165111,71.1476789755478,A-,A-,A+,A-,B+,55.34,0.0694619,7.88993441688053,70.993,33.5454549781514,
LLOY.L,,2015-12-31 00:00:00+00:00,82.5751590610653,93.7398877641686,88.9377016957051,70.9511578318706,A-,A-,A+,A,B+,55.76,0.0694619,7.94981465640149,76.845,33.8000464326296,
LLOY.L,,2014-12-31 00:00:00+00:00,71.9034747385636,92.6975474977333,78.7707747244999,55.4583047525723,B+,C+,A+,A-,B-,54.36,0.0694619,7.75021385799829,73.604,32.9514082510356,
GLEN.L,Glencore PLC,2023-12-31 00:00:00+00:00,88.8116175331156,86.4552257356568,91.3483156822372,88.031746031746,A,C+,A,A,A,370.05,0.33092,,21.275,45.1526029642622,Basic Materials
GLEN.L,,2022-12-31 00:00:00+00:00,89.4987957635009,87.9765886728398,93.3099140963824,85.4346264367816,A,C+,A,A+,A,368.75,0.33092,,18.851,44.9901253488125,
GLEN.L,,2021-12-31 00:00:00+00:00,88.3243928333205,88.5005823658637,93.1315534503717,80.1934523809524,A,B-,A,A+,A-,367.6,0.33239,,26.811,44.849817161284,
GLEN.L,,2020-12-31 00:00:00+00:00,89.9999567549924,88.2395511465279,93.9937766291702,85.9777777777778,A,C+,A,A+,A,363.95,0.33392,,29.227,44.4191228718969,
GLEN.L,,2019-12-31 00:00:00+00:00,90.9069219842804,88.125504887046,91.8655647646361,93.3225108225108,A,C+,A,A+,A+,358.7,0.33392,,29.067,44.1225776277861,
GLEN.L,,2018-12-31 00:00:00+00:00,89.9726233480465,87.2883867820102,89.5993723343903,94.431746031746,A,C+,A,A,A+,365.7,0.33469,,26.424,44.618003634063,
GLEN.L,,2017-12-31 00:00:00+00:00,90.1308907514396,88.2220266331686,94.5863587760047,85.5649122807018,A,A,A,A+,A,363.95,0.33777,,24.532,44.8032692377923,
GLEN.L,,2016-12-31 00:00:00+00:00,89.1860636938657,87.2871529848274,94.4956165984804,83.2060684498131,A,B-,A,A+,A-,361.2,0.32364,,23.188,44.068971595908,
GLEN.L,,2015-12-31 00:00:00+00:00,88.7418379261166,85.3100775193798,89.2115464573092,92.8908944163181,A,B+,A,A,A+,366.7,0.32364,,32.932,44.3932708081735,
GLEN.L,,2014-12-31 00:00:00+00:00,84.6960747775461,87.5508628114883,84.4803961092431,80.9576853019476,A,B-,A,A,A-,361.6,0.32364,,40.688,44.117774443744,
ULVR.L,Unilever PLC,2023-12-31 00:00:00+00:00,85.5089913264014,76.4793571988503,89.3868695616045,86.99830666328,A,C+,A-,A,A,4515.0,2.90779,20.3723409581096,23.692,111.783914816332,Consumer Non-Cyclicals
ULVR.L,,2022-12-31 00:00:00+00:00,89.9105150761217,88.2053411704575,88.8668886469872,93.6449625939921,A,C+,A,A,A+,4464.0,2.90779,20.1422214921376,22.868,110.51177067792,
ULVR.L,,2021-12-31 00:00:00+00:00,90.068691577245,85.7154970760234,93.4198976631324,87.9056520225747,A,B,A,A+,A,4480.0,2.90779,20.1376485046059,22.611,110.9078702144,
ULVR.L,,2020-12-31 00:00:00+00:00,89.7352533906437,82.125350140056,94.1900699073122,88.683013414376,A,C+,A-,A+,A,4531.0,2.90779,20.4672172381444,22.481,112.17043748693,
ULVR.L,,2019-12-31 00:00:00+00:00,90.8581919614877,85.9365204251121,93.7945906945907,90.0701992946076,A,B+,A,A+,A,4534.0,2.90534,20.4875173009001,23.354,112.24470615002,
ULVR.L,,2018-12-31 00:00:00+00:00,92.7559192047899,85.292168149311,94.3230050356122,97.1725589225589,A+,A-,A,A+,A+,4582.0,2.90494,20.7645912660991,22.849,113.43300475946,
ULVR.L,,2017-12-31 00:00:00+00:00,91.8401629674971,86.2837837837838,95.2398882033434,90.7859653037318,A+,A-,A,A+,A,4527.0,2.90494,20.5720640381879,16.127,113.077878833012,
ULVR.L,,2016-12-31 00:00:00+00:00,86.0396645379605,83.5417418656216,83.6714285714286,93.142490478556,A,A,A,A,A+,4497.0,2.90344,20.5773480024736,11.135,111.32872597191,
ULVR.L,,2015-12-31 00:00:00+00:00,86.2160809219119,86.6880341880342,81.7270588235294,94.4727817359779,A,A,A,A-,A+,4448.0,2.90344,20.3246690236979,9.648,110.11567114144,
ULVR.L,,2014-12-31 00:00:00+00:00,90.6980647059502,93.3806553806554,87.086889301175,95.0372039849747,A,B-,A+,A,A+,4561.0,2.90344,20.8440739197236,6.925,112.91312411783,
BARC.L,Barclays PLC,2023-12-31 00:00:00+00:00,85.4686865520105,94.0196662010143,82.2375990820835,87.0629921259843,A,C+,A+,A-,A,282.7,0.3473481,10.1308009317327,67.637,40.7677006624029,Financials
BARC.L,,2022-12-31 00:00:00+00:00,84.315922044438,95.3242583787038,86.5989421338318,77.3755598178048,A,C+,A+,A,A-,280.95,0.3473481,10.0680881562444,66.768,40.4287302188525,
BARC.L,,2021-12-31 00:00:00+00:00,84.8108347242701,94.6801927274866,87.5551063215884,77.5802102151544,A,B-,A+,A,A-,263.8,0.3473481,9.45350295645942,64.54,37.9924960693543,
BARC.L,,2020-12-31 00:00:00+00:00,83.5329130647591,94.442516442393,91.4429293082164,68.80606455067,A,C+,A+,A,B+,260.7,0.3473481,9.34241175416593,61.06,37.6042829489643,
BARC.L,,2019-12-31 00:00:00+00:00,88.9009547481541,94.8216348536661,90.3321754749364,85.0197311576651,A,C+,A+,A,A,258.05,0.3474419,9.24744669414084,68.271,37.5146922872372,
BARC.L,,2018-12-31 00:00:00+00:00,90.019461628914,87.4311957401618,90.0720207747653,90.2546763935653,A,B-,A,A,A,265.85,0.3474419,9.52696649345996,68.829,38.3345054435525,
BARC.L,,2017-12-31 00:00:00+00:00,79.8191288946306,78.6035689475466,86.7423420413024,78.8158457447798,A-,C,A-,A,A-,265.0,0.3469981,9.49650600250851,60.826,38.21193884725,
BARC.L,,2016-12-31 00:00:00+00:00,71.3605956694313,76.4609078224412,84.6254153429626,58.6801070817464,B+,C,A-,A,B,265.7,0.3469713,9.52159111270382,57.618,38.4481131928759,
BARC.L,,2015-12-31 00:00:00+00:00,80.565412090089,82.8250643119095,83.179803173047,82.6066031177242,A-,C+,A-,A-,A-,272.8,0.3469713,9.77602580182764,61.891,39.0318041643886,
BARC.L,,2014-12-31 00:00:00+00:00,76.8794670754238,79.2526274004915,75.8500968853962,82.7198432141107,A-,C,A-,A-,A-,266.45,0.3469713,9.54846801648451,62.913,38.4210230409425,
BATS.L,British American Tobacco plc,2023-12-31 00:00:00+00:00,88.6332248520057,88.9911657653593,88.6332059654747,88.239522479045,A,C+,A,A,A,2911.0,3.5969062,,35.406,64.2887954820804,Consumer Non-Cyclicals
BATS.L,,2022-12-31 00:00:00+00:00,91.3138541677366,94.2089536440949,93.7736069266947,83.8793385879868,A,A-,A+,A+,A,2905.0,3.5957523,,38.726,64.1507903372,
BATS.L,,2021-12-31 00:00:00+00:00,93.8864458271127,93.8371256428997,94.1360573433277,93.5094247989529,A+,B,A+,A+,A+,2916.0,3.5957523,,35.666,64.39756324176,
BATS.L,,2020-12-31 00:00:00+00:00,93.7494737830387,95.8104792743484,94.2230814321483,90.6640789710805,A+,B-,A+,A+,A,2933.0,3.5957523,,39.927,64.77688043162,
BATS.L,,2019-12-31 00:00:00+00:00,90.7433060854303,93.4515544028258,93.326718728273,83.3006699811612,A,B-,A+,A+,A-,2966.0,3.5957523,,37.804,65.50959552802,
BATS.L,,2018-12-31 00:00:00+00:00,88.9032736003929,85.4341350397176,89.8737518975776,91.0425551814441,A,A,A,A,A,2991.0,3.5957523,,43.284,66.06563400813,
BATS.L,,2017-12-31 00:00:00+00:00,81.6918017840417,80.0649204902534,84.4734109958368,78.6753686246072,A-,B,A-,A,A-,2969.0,3.5957523,,44.027,65.58341414097,
BATS.L,,2016-12-31 00:00:00+00:00,83.040627388014,83.9418939722891,84.4344126395256,79.6410829607551,A-,A-,A,A,A-,2962.0,3.5957523,,16.488,65.43212329086,
BATS.L,,2015-12-31 00:00:00+00:00,83.7623075338479,84.039109039109,86.8759148245631,78.0782043924357,A,A-,A,A,A-,2968.0,3.5957523,,14.806,65.5678026136,
BATS.L,,2014-12-31 00:00:00+00:00,81.3926665542179,84.2449922958398,82.2681998966399,76.7423811856933,A-,A-,A,A-,A-,2973.0,3.5957523,,9.779,65.68140879018,
BP.L,BP PLC,2023-12-31 00:00:00+00:00,86.4680440621,86.4447332557999,85.7086479116485,87.8564897129794,A,C+,A,A,A,428.8,0.58117,30.5227672210684,57.141,69.2021991085253,Energy
BP.L,,2022-12-31 00:00:00+00:00,88.6440645386624,89.7551312627643,85.680571477355,92.2993959693118,A,C+,A,A,A+,423.0,0.58538,30.1124924553791,50.193,68.26031333199,
BP.L,,2021-12-31 00:00:00+00:00,90.2010459445954,89.7756456966445,88.6283172113466,93.6296658825511,A,B-,A,A,A+,420.25,0.59185,29.8553332812199,62.483,67.8480593593825,
BP.L,,2020-12-31 00:00:00+00:00,88.3316603913226,84.3446042258241,88.828314417726,93.2936430869686,A,C+,A,A,A+,431.2,0.60123,30.5958687780596,70.634,69.647811704856,
BP.L,,2019-12-31 00:00:00+00:00,87.5506201085288,80.468781151759,89.7677227588822,93.9834841853284,A,B-,A-,A,A+,425.1,0.60123,30.1729812543664,64.892,68.692716320163,
BP.L,,2018-12-31 00:00:00+00:00,90.5178157611625,85.1602203556796,92.7994668635141,94.3066778900112,A,B-,A,A+,A+,422.7,0.60123,30.2484893867189,56.426,68.331818290338,
BP.L,,2017-12-31 00:00:00+00:00,87.6086905380129,84.7138309574547,94.5880970063833,79.4078763875718,A,A,A,A+,A-,420.4,0.60255,30.2255938966479,55.491,67.986207825336,
BP.L,,2016-12-31 00:00:00+00:00,85.3774731069144,78.7418012344102,95.3728334517576,77.2847325716178,A,C+,A-,A+,A-,422.0,0.60202,30.613105893413,51.666,68.26538455442,
BP.L,,2015-12-31 00:00:00+00:00,84.8736492148508,80.629743332982,92.5829352203962,77.3498177983698,A,C+,A-,A+,A-,414.05,0.60559,30.1424125289865,46.224,66.998395791327,
BP.L,,2014-12-31 00:00:00+00:00,85.7879726645866,79.3992184194252,92.2879314761016,83.5665523436224,A,C+,A-,A+,A,407.95,0.60559,29.4681734733259,45.977,66.0310885199245,
SHEL.L,Shell PLC,2023-12-31 00:00:00+00:00,91.3379346339988,91.5374575171845,92.8611329970638,88.3289306578613,A,C+,A,A+,A,2689.0,4.15955,13.509514166135,71.61,164.011964651595,Energy
